shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
107,1,508.06,508.06,508.06,0.0,508.06,69.9922,69.9922,69.9922,0.0,69.9922,0.000318,0.0,15.21629658,0.0
108,7,510.19,512.96,511.3342857142857,0.9829235857940402,510.87,53.0459,53.1179,53.09657142857143,0.030500759441865154,53.1145,0.0002484285714285714,0.00014585791240877163,15.20544003,0.003261402903979729
109,39,511.45,516.42,514.0084615384615,1.5125246994576353,514.21,42.9986,43.0017,43.00018974358974,0.0007561016319539755,43.0004,0.00015848717948717948,2.896494060674732e-05,15.196586492564101,0.005008851908683911
110,2,511.66,511.91,511.785,0.125,511.785,97.6212,97.6369,97.62905,0.007849999999997692,97.62905,0.00034449999999999997,7.849999999999998e-05,15.20395547,0.00040515999999968244
111,49,517.07,521.98,519.8746938775511,1.349657707234399,519.96,42.9987,43.003,42.999997959183666,0.0008301683615617565,42.9999,0.00015810204081632653,2.9167528001402854e-05,15.177184951632654,0.004458049073755155
112,1,517.86,517.86,517.86,0.0,517.86,53.212,53.212,53.212,0.0,53.212,0.000393,0.0,15.18382729,0.0
113,1,517.97,517.97,517.97,0.0,517.97,69.9993,69.9993,69.9993,0.0,69.9993,0.000347,0.0,15.18348157,0.0
114,1,518.45,518.45,518.45,0.0,518.45,53.1058,53.1058,53.1058,0.0,53.1058,0.00015,0.0,15.18189825,0.0
115,43,522.14,527.02,524.8344186046512,1.2546829532364885,524.78,42.9983,43.0025,42.99981860465116,0.0008144782361659792,42.9997,0.00014895348837209302,3.7862636358517175e-05,15.160814572325583,0.004139074515596501
116,2,523.01,523.08,523.0450000000001,0.03500000000002501,523.0450000000001,69.993,69.9988,69.9959,0.0029000000000038995,69.9959,0.0005195,0.00022849999999999997,15.166725275000001,0.0001112349999994322
117,1,523.58,523.58,523.58,0.0,523.58,53.2129,53.2129,53.2129,0.0,53.2129,0.000185,0.0,15.16496746,0.0
118,11,524.29,529.03,527.6963636363636,1.495455374412595,528.62,53.0875,53.0953,53.09027272727272,0.002259964162665033,53.0897,0.00012545454545454546,4.674371836526883e-05,15.151382661818182,0.0049296691215531705
119,37,527.37,532.15,529.6132432432432,1.5538097105206934,529.79,42.9983,43.0012,43.000062162162166,0.0007219909976796076,43.0002,0.0001591081081081081,3.639036387434497e-05,15.14506977135135,0.005114675334295384
