shell_id,satellite_name,satellite_id,altitude_km,inclination_deg,eccentricity,mean_motion
49,STARLINK-11539 [DTC],11539 [DTC],362.83,42.9958,0.000233,15.71120302
49,STARLINK-11565 [DTC],11565 [DTC],362.86,42.9998,0.000270,15.71109267
49,STARLINK-11714 [DTC],11714 [DTC],362.88,42.9999,0.000198,15.71101686
49,STARLINK-11570 [DTC],11570 [DTC],362.89,42.9995,0.000301,15.71099220
49,STARLINK-11635 [DTC],11635 [DTC],362.89,42.9997,0.000251,15.71098378
49,STARLINK-11567 [DTC],11567 [DTC],362.91,42.9987,0.000198,15.71092295
49,STARLINK-11566 [DTC],11566 [DTC],362.95,42.9998,0.000192,15.71077997
49,STARLINK-11704 [DTC],11704 [DTC],362.96,42.9994,0.000301,15.71073800
49,STARLINK-11546 [DTC],11546 [DTC],362.97,42.9995,0.000200,15.71071298
49,STARLINK-11726 [DTC],11726 [DTC],362.97,43.0011,0.000474,15.71071216
49,STARLINK-11497 [DTC],11497 [DTC],363.00,42.9968,0.000522,15.71060495
49,STARLINK-11502 [DTC],11502 [DTC],363.01,42.9996,0.000144,15.71058040
49,STARLINK-11555 [DTC],11555 [DTC],363.02,42.9988,0.000181,15.71055311
49,STARLINK-11549 [DTC],11549 [DTC],363.03,43.0020,0.000481,15.71049621
49,STARLINK-11703 [DTC],11703 [DTC],363.04,43.0015,0.000295,15.71047828
49,STARLINK-11430 [DTC],11430 [DTC],363.04,43.0002,0.000142,15.71047459
49,STARLINK-11666 [DTC],11666 [DTC],363.06,42.9992,0.000356,15.71040348
49,STARLINK-11438 [DTC],11438 [DTC],363.06,42.9987,0.000163,15.71039968
49,STARLINK-11698 [DTC],11698 [DTC],363.06,42.9990,0.000597,15.71038638
49,STARLINK-11369 [DTC],11369 [DTC],363.07,43.0004,0.000149,15.71037556
49,STARLINK-11558 [DTC],11558 [DTC],363.07,43.0001,0.000283,15.71036378
49,STARLINK-11528 [DTC],11528 [DTC],363.07,42.9947,0.000318,15.71036008
49,STARLINK-11655 [DTC],11655 [DTC],363.08,43.0010,0.000334,15.71034197
49,STARLINK-11392 [DTC],11392 [DTC],363.08,43.0056,0.000316,15.71034106
49,STARLINK-11569 [DTC],11569 [DTC],363.08,42.9993,0.000131,15.71033714
49,STARLINK-11720 [DTC],11720 [DTC],363.09,42.9990,0.000078,15.71031377
49,STARLINK-11581 [DTC],11581 [DTC],363.09,43.0014,0.000247,15.71029703
49,STARLINK-11514 [DTC],11514 [DTC],363.09,42.9985,0.000192,15.71028300
49,STARLINK-11711 [DTC],11711 [DTC],363.10,43.0000,0.000068,15.71027832
49,STARLINK-11727 [DTC],11727 [DTC],363.10,43.0016,0.000212,15.71026993
49,STARLINK-11544 [DTC],11544 [DTC],363.10,42.9988,0.000151,15.71024708
49,STARLINK-11623 [DTC],11623 [DTC],363.11,43.0002,0.000154,15.71023505
49,STARLINK-11628 [DTC],11628 [DTC],363.11,42.9992,0.000489,15.71023175
49,STARLINK-11536 [DTC],11536 [DTC],363.11,42.9999,0.000131,15.71021415
49,STARLINK-11386 [DTC],11386 [DTC],363.12,43.0027,0.000247,15.71018628
49,STARLINK-11408 [DTC],11408 [DTC],363.13,43.0000,0.000133,15.71016570
49,STARLINK-11617 [DTC],11617 [DTC],363.13,42.9999,0.000207,15.71014430
49,STARLINK-11643 [DTC],11643 [DTC],363.14,43.0002,0.000123,15.71012845
49,STARLINK-11542 [DTC],11542 [DTC],363.14,42.9994,0.000175,15.71012689
49,STARLINK-11707 [DTC],11707 [DTC],363.14,42.9992,0.000166,15.71011497
49,STARLINK-11622 [DTC],11622 [DTC],363.14,43.0008,0.000480,15.71011064
49,STARLINK-11403 [DTC],11403 [DTC],363.15,42.9982,0.000130,15.71009624
49,STARLINK-11654 [DTC],11654 [DTC],363.15,43.0007,0.000468,15.71009076
49,STARLINK-11745 [DTC],11745 [DTC],363.16,43.0006,0.000106,15.71006559
49,STARLINK-11735 [DTC],11735 [DTC],363.16,42.9997,0.000156,15.71005708
49,STARLINK-11663 [DTC],11663 [DTC],363.16,43.0019,0.000461,15.71005448
49,STARLINK-11734 [DTC],11734 [DTC],363.17,43.0002,0.000177,15.71000543
49,STARLINK-11564 [DTC],11564 [DTC],363.17,42.9995,0.000140,15.71000391
49,STARLINK-11552 [DTC],11552 [DTC],363.18,42.9998,0.000189,15.70998244
49,STARLINK-11647 [DTC],11647 [DTC],363.18,42.9997,0.000211,15.70998025
49,STARLINK-11571 [DTC],11571 [DTC],363.19,42.9988,0.000270,15.70996232
49,STARLINK-11389 [DTC],11389 [DTC],363.19,42.9993,0.000141,15.70995713
49,STARLINK-11541 [DTC],11541 [DTC],363.19,42.9979,0.000155,15.70995669
49,STARLINK-11697 [DTC],11697 [DTC],363.19,42.9979,0.000178,15.70994577
49,STARLINK-11516 [DTC],11516 [DTC],363.19,43.0005,0.000118,15.70994281
49,STARLINK-11747 [DTC],11747 [DTC],363.19,42.9988,0.000106,15.70993208
49,STARLINK-11738 [DTC],11738 [DTC],363.20,43.0029,0.000193,15.70991760
49,STARLINK-11657 [DTC],11657 [DTC],363.20,42.9994,0.000169,15.70990609
49,STARLINK-11684 [DTC],11684 [DTC],363.20,42.9981,0.000206,15.70990376
49,STARLINK-11405 [DTC],11405 [DTC],363.21,42.9962,0.000156,15.70988768
49,STARLINK-11586 [DTC],11586 [DTC],363.21,42.9980,0.000167,15.70988127
49,STARLINK-11501 [DTC],11501 [DTC],363.21,42.9990,0.000107,15.70988045
49,STARLINK-11529 [DTC],11529 [DTC],363.21,42.9986,0.000107,15.70986189
49,STARLINK-11379 [DTC],11379 [DTC],363.22,43.0003,0.000156,15.70985922
49,STARLINK-11508 [DTC],11508 [DTC],363.22,43.0002,0.000153,15.70985243
49,STARLINK-11412 [DTC],11412 [DTC],363.22,42.9981,0.000125,15.70983249
49,STARLINK-11526 [DTC],11526 [DTC],363.23,42.9975,0.000137,15.70981002
49,STARLINK-11678 [DTC],11678 [DTC],363.23,42.9990,0.000089,15.70980956
49,STARLINK-11409 [DTC],11409 [DTC],363.23,42.9975,0.000122,15.70980375
49,STARLINK-11495 [DTC],11495 [DTC],363.23,42.9976,0.000092,15.70980096
49,STARLINK-11420 [DTC],11420 [DTC],363.24,42.9993,0.000157,15.70978338
49,STARLINK-11367 [DTC],11367 [DTC],363.24,43.0003,0.000121,15.70978278
49,STARLINK-11535 [DTC],11535 [DTC],363.24,43.0019,0.000135,15.70977849
49,STARLINK-11524 [DTC],11524 [DTC],363.24,43.0028,0.000391,15.70977604
49,STARLINK-11415 [DTC],11415 [DTC],363.24,43.0004,0.000110,15.70977241
49,STARLINK-11591 [DTC],11591 [DTC],363.25,42.9999,0.000565,15.70972087
49,STARLINK-11445 [DTC],11445 [DTC],363.26,42.9990,0.000145,15.70971105
49,STARLINK-11696 [DTC],11696 [DTC],363.26,42.9989,0.000156,15.70970781
49,STARLINK-11446 [DTC],11446 [DTC],363.26,42.9995,0.000210,15.70970243
49,STARLINK-11673 [DTC],11673 [DTC],363.26,42.9972,0.000133,15.70970046
49,STARLINK-11384 [DTC],11384 [DTC],363.27,42.9994,0.000119,15.70968423
49,STARLINK-11498 [DTC],11498 [DTC],363.27,43.0003,0.000141,15.70968195
49,STARLINK-11440 [DTC],11440 [DTC],363.27,43.0008,0.000161,15.70967455
49,STARLINK-11729 [DTC],11729 [DTC],363.27,43.0010,0.000148,15.70966159
49,STARLINK-11462 [DTC],11462 [DTC],363.27,42.9990,0.000163,15.70965896
49,STARLINK-11491 [DTC],11491 [DTC],363.27,42.9984,0.000083,15.70965604
49,STARLINK-11451 [DTC],11451 [DTC],363.27,43.0005,0.000131,15.70965195
49,STARLINK-11352 [DTC],11352 [DTC],363.28,42.9968,0.000182,15.70963087
49,STARLINK-11464 [DTC],11464 [DTC],363.29,42.9992,0.000347,15.70961094
49,STARLINK-11489 [DTC],11489 [DTC],363.29,42.9994,0.000148,15.70959861
49,STARLINK-11418 [DTC],11418 [DTC],363.30,43.0030,0.000177,15.70957906
49,STARLINK-11632 [DTC],11632 [DTC],363.30,42.9982,0.000456,15.70957814
49,STARLINK-11504 [DTC],11504 [DTC],363.30,43.0000,0.000114,15.70957722
49,STARLINK-11388 [DTC],11388 [DTC],363.30,43.0006,0.000113,15.70957285
49,STARLINK-11709 [DTC],11709 [DTC],363.30,42.9986,0.000181,15.70955816
49,STARLINK-11413 [DTC],11413 [DTC],363.31,42.9999,0.000040,15.70952943
49,STARLINK-11636 [DTC],11636 [DTC],363.32,43.0005,0.000367,15.70948079
49,STARLINK-11452 [DTC],11452 [DTC],363.32,42.9992,0.000118,15.70948027
49,STARLINK-11582 [DTC],11582 [DTC],363.33,42.9975,0.000078,15.70945429
49,STARLINK-11668 [DTC],11668 [DTC],363.34,42.9992,0.000176,15.70943886
49,STARLINK-11487 [DTC],11487 [DTC],363.34,42.9991,0.000161,15.70942802
49,STARLINK-11573 [DTC],11573 [DTC],363.34,42.9998,0.000341,15.70940809
49,STARLINK-11576 [DTC],11576 [DTC],363.34,43.0022,0.000270,15.70940691
49,STARLINK-11710 [DTC],11710 [DTC],363.34,42.9984,0.000212,15.70940664
49,STARLINK-11436 [DTC],11436 [DTC],363.35,42.9990,0.000172,15.70940041
49,STARLINK-11640 [DTC],11640 [DTC],363.36,43.0006,0.000248,15.70934136
49,STARLINK-11479 [DTC],11479 [DTC],363.37,42.9986,0.000148,15.70932885
49,STARLINK-11477 [DTC],11477 [DTC],363.37,42.9986,0.000180,15.70930854
49,STARLINK-11679 [DTC],11679 [DTC],363.37,42.9997,0.000133,15.70930757
49,STARLINK-11381 [DTC],11381 [DTC],363.37,43.0014,0.000154,15.70930600
49,STARLINK-11510 [DTC],11510 [DTC],363.38,42.9993,0.000135,15.70929559
49,STARLINK-11630 [DTC],11630 [DTC],363.38,42.9989,0.000181,15.70929547
49,STARLINK-11551 [DTC],11551 [DTC],363.38,42.9996,0.000243,15.70928023
49,STARLINK-11303 [DTC],11303 [DTC],363.38,42.9990,0.000051,15.70927115
49,STARLINK-11674 [DTC],11674 [DTC],363.38,42.9978,0.000134,15.70927029
49,STARLINK-11725 [DTC],11725 [DTC],363.38,43.0012,0.000178,15.70926829
49,STARLINK-11447 [DTC],11447 [DTC],363.38,42.9995,0.000208,15.70926674
49,STARLINK-11443 [DTC],11443 [DTC],363.39,42.9999,0.000095,15.70926085
49,STARLINK-11458 [DTC],11458 [DTC],363.39,43.0004,0.000140,15.70924730
49,STARLINK-11686 [DTC],11686 [DTC],363.39,43.0000,0.000173,15.70923974
49,STARLINK-11387 [DTC],11387 [DTC],363.40,43.0033,0.000359,15.70921546
49,STARLINK-11496 [DTC],11496 [DTC],363.40,42.9989,0.000100,15.70920086
49,STARLINK-11355 [DTC],11355 [DTC],363.41,42.9991,0.000240,15.70917821
49,STARLINK-11400 [DTC],11400 [DTC],363.41,42.9991,0.000134,15.70917013
49,STARLINK-11494 [DTC],11494 [DTC],363.41,43.0000,0.000146,15.70916728
49,STARLINK-11397 [DTC],11397 [DTC],363.41,43.0049,0.000296,15.70916613
49,STARLINK-11670 [DTC],11670 [DTC],363.42,42.9994,0.000162,15.70914633
49,STARLINK-11511 [DTC],11511 [DTC],363.42,42.9991,0.000203,15.70912652
49,STARLINK-11538 [DTC],11538 [DTC],363.43,42.9999,0.000218,15.70911766
49,STARLINK-11417 [DTC],11417 [DTC],363.43,42.9999,0.000183,15.70911128
49,STARLINK-11574 [DTC],11574 [DTC],363.43,42.9981,0.000139,15.70910994
49,STARLINK-11561 [DTC],11561 [DTC],363.43,42.9997,0.000423,15.70910914
49,STARLINK-11692 [DTC],11692 [DTC],363.43,43.0000,0.000129,15.70910619
49,STARLINK-11718 [DTC],11718 [DTC],363.43,42.9997,0.000110,15.70909835
49,STARLINK-11599 [DTC],11599 [DTC],363.43,43.0010,0.000226,15.70909507
49,STARLINK-11512 [DTC],11512 [DTC],363.44,42.9997,0.000056,15.70908916
49,STARLINK-11615 [DTC],11615 [DTC],363.44,43.0006,0.000205,15.70908384
49,STARLINK-11548 [DTC],11548 [DTC],363.44,42.9999,0.000165,15.70907541
49,STARLINK-11619 [DTC],11619 [DTC],363.44,43.0003,0.000113,15.70907393
49,STARLINK-11486 [DTC],11486 [DTC],363.44,43.0025,0.000264,15.70907232
49,STARLINK-11699 [DTC],11699 [DTC],363.44,43.0009,0.000199,15.70907172
49,STARLINK-11391 [DTC],11391 [DTC],363.44,42.9984,0.000112,15.70906930
49,STARLINK-11740 [DTC],11740 [DTC],363.44,42.9997,0.000058,15.70906503
49,STARLINK-11680 [DTC],11680 [DTC],363.44,42.9985,0.000281,15.70906119
49,STARLINK-11506 [DTC],11506 [DTC],363.44,42.9994,0.000230,15.70906078
49,STARLINK-11484 [DTC],11484 [DTC],363.45,42.9985,0.000145,15.70905049
49,STARLINK-11604 [DTC],11604 [DTC],363.45,42.9991,0.000169,15.70904862
49,STARLINK-11457 [DTC],11457 [DTC],363.45,42.9989,0.000324,15.70904262
49,STARLINK-11435 [DTC],11435 [DTC],363.45,42.9994,0.000256,15.70902904
49,STARLINK-11560 [DTC],11560 [DTC],363.45,42.9995,0.000069,15.70902414
49,STARLINK-11371 [DTC],11371 [DTC],363.45,42.9972,0.000031,15.70902371
49,STARLINK-11665 [DTC],11665 [DTC],363.45,42.9992,0.000329,15.70902057
49,STARLINK-11737 [DTC],11737 [DTC],363.46,43.0014,0.000156,15.70901941
49,STARLINK-11540 [DTC],11540 [DTC],363.46,43.0014,0.000168,15.70901543
49,STARLINK-11450 [DTC],11450 [DTC],363.46,42.9987,0.000060,15.70901126
49,STARLINK-11723 [DTC],11723 [DTC],363.46,43.0011,0.000175,15.70901078
49,STARLINK-11694 [DTC],11694 [DTC],363.46,42.9984,0.000227,15.70900966
49,STARLINK-11708 [DTC],11708 [DTC],363.46,42.9976,0.000205,15.70900858
49,STARLINK-11608 [DTC],11608 [DTC],363.46,43.0014,0.000202,15.70900578
49,STARLINK-11618 [DTC],11618 [DTC],363.46,43.0003,0.000137,15.70899787
49,STARLINK-11621 [DTC],11621 [DTC],363.46,43.0024,0.000171,15.70899645
49,STARLINK-11258 [DTC],11258 [DTC],363.46,43.0004,0.000192,15.70899287
49,STARLINK-11493 [DTC],11493 [DTC],363.46,42.9989,0.000126,15.70899185
49,STARLINK-11509 [DTC],11509 [DTC],363.47,42.9995,0.000107,15.70897938
49,STARLINK-11442 [DTC],11442 [DTC],363.47,43.0007,0.000179,15.70897499
49,STARLINK-11547 [DTC],11547 [DTC],363.47,43.0007,0.000167,15.70897495
49,STARLINK-11609 [DTC],11609 [DTC],363.47,43.0015,0.000298,15.70896836
49,STARLINK-11578 [DTC],11578 [DTC],363.47,42.9992,0.000183,15.70896229
49,STARLINK-11579 [DTC],11579 [DTC],363.47,43.0018,0.000188,15.70896112
49,STARLINK-11701 [DTC],11701 [DTC],363.47,42.9994,0.000166,15.70895978
49,STARLINK-11592 [DTC],11592 [DTC],363.47,43.0000,0.000150,15.70895436
49,STARLINK-11449 [DTC],11449 [DTC],363.47,42.9990,0.000140,15.70895147
49,STARLINK-11721 [DTC],11721 [DTC],363.48,42.9985,0.000316,15.70894819
49,STARLINK-11616 [DTC],11616 [DTC],363.48,43.0023,0.000274,15.70894749
49,STARLINK-11731 [DTC],11731 [DTC],363.48,43.0012,0.000106,15.70894481
49,STARLINK-11437 [DTC],11437 [DTC],363.48,43.0000,0.000109,15.70894387
49,STARLINK-11432 [DTC],11432 [DTC],363.48,42.9980,0.000125,15.70894276
49,STARLINK-11736 [DTC],11736 [DTC],363.48,42.9996,0.000126,15.70893100
49,STARLINK-11482 [DTC],11482 [DTC],363.48,43.0010,0.000182,15.70892742
49,STARLINK-11620 [DTC],11620 [DTC],363.48,42.9992,0.000075,15.70892732
49,STARLINK-11515 [DTC],11515 [DTC],363.48,42.9990,0.000170,15.70892516
49,STARLINK-11419 [DTC],11419 [DTC],363.48,42.9984,0.000202,15.70891771
49,STARLINK-11613 [DTC],11613 [DTC],363.49,42.9988,0.000168,15.70890692
49,STARLINK-11500 [DTC],11500 [DTC],363.49,43.0037,0.000276,15.70890316
49,STARLINK-11625 [DTC],11625 [DTC],363.49,42.9992,0.000096,15.70888821
49,STARLINK-11178 [DTC],11178 [DTC],363.50,42.9973,0.000063,15.70887302
49,STARLINK-11626 [DTC],11626 [DTC],363.50,43.0013,0.000130,15.70887261
49,STARLINK-11649 [DTC],11649 [DTC],363.50,43.0020,0.000123,15.70887050
49,STARLINK-11185 [DTC],11185 [DTC],363.50,43.0016,0.000127,15.70886649
49,STARLINK-11399 [DTC],11399 [DTC],363.50,42.9991,0.000140,15.70886147
49,STARLINK-11523 [DTC],11523 [DTC],363.50,43.0011,0.000052,15.70886123
49,STARLINK-11441 [DTC],11441 [DTC],363.50,43.0006,0.000095,15.70885866
49,STARLINK-11748 [DTC],11748 [DTC],363.50,43.0014,0.000111,15.70885647
49,STARLINK-11530 [DTC],11530 [DTC],363.50,42.9990,0.000113,15.70884980
49,STARLINK-11553 [DTC],11553 [DTC],363.50,43.0002,0.000147,15.70884551
49,STARLINK-11478 [DTC],11478 [DTC],363.51,43.0000,0.000044,15.70884195
49,STARLINK-11603 [DTC],11603 [DTC],363.51,42.9998,0.000174,15.70884124
49,STARLINK-11434 [DTC],11434 [DTC],363.51,43.0008,0.000044,15.70883980
49,STARLINK-11448 [DTC],11448 [DTC],363.51,43.0002,0.000187,15.70883747
49,STARLINK-11700 [DTC],11700 [DTC],363.51,43.0006,0.000141,15.70882938
49,STARLINK-11522 [DTC],11522 [DTC],363.51,42.9994,0.000203,15.70882404
49,STARLINK-11733 [DTC],11733 [DTC],363.51,43.0003,0.000174,15.70882173
49,STARLINK-11602 [DTC],11602 [DTC],363.51,43.0006,0.000146,15.70881874
49,STARLINK-11669 [DTC],11669 [DTC],363.51,43.0007,0.000178,15.70881685
49,STARLINK-11659 [DTC],11659 [DTC],363.51,43.0007,0.000165,15.70881551
49,STARLINK-11719 [DTC],11719 [DTC],363.51,43.0008,0.000152,15.70881281
49,STARLINK-11744 [DTC],11744 [DTC],363.52,42.9992,0.000210,15.70880743
49,STARLINK-11380 [DTC],11380 [DTC],363.52,42.9993,0.000143,15.70879728
49,STARLINK-11428 [DTC],11428 [DTC],363.52,42.9994,0.000111,15.70879246
49,STARLINK-11624 [DTC],11624 [DTC],363.52,42.9997,0.000116,15.70879186
49,STARLINK-11416 [DTC],11416 [DTC],363.52,42.9997,0.000140,15.70878997
49,STARLINK-11739 [DTC],11739 [DTC],363.52,43.0006,0.000037,15.70878965
49,STARLINK-11580 [DTC],11580 [DTC],363.52,42.9984,0.000160,15.70878859
49,STARLINK-11682 [DTC],11682 [DTC],363.52,42.9984,0.000183,15.70878712
49,STARLINK-11598 [DTC],11598 [DTC],363.52,43.0009,0.000213,15.70878620
49,STARLINK-11631 [DTC],11631 [DTC],363.52,43.0017,0.000269,15.70877762
49,STARLINK-11382 [DTC],11382 [DTC],363.52,42.9985,0.000053,15.70877585
49,STARLINK-11730 [DTC],11730 [DTC],363.53,42.9999,0.000132,15.70876977
49,STARLINK-11453 [DTC],11453 [DTC],363.53,43.0001,0.000105,15.70876841
49,STARLINK-11743 [DTC],11743 [DTC],363.53,43.0009,0.000114,15.70876642
49,STARLINK-11742 [DTC],11742 [DTC],363.53,42.9997,0.000101,15.70876449
49,STARLINK-11724 [DTC],11724 [DTC],363.53,43.0015,0.000155,15.70876031
49,STARLINK-11537 [DTC],11537 [DTC],363.53,43.0001,0.000140,15.70875880
49,STARLINK-11534 [DTC],11534 [DTC],363.53,43.0003,0.000120,15.70875774
49,STARLINK-11677 [DTC],11677 [DTC],363.53,43.0015,0.000228,15.70875621
49,STARLINK-11713 [DTC],11713 [DTC],363.53,43.0007,0.000127,15.70875430
49,STARLINK-11588 [DTC],11588 [DTC],363.53,43.0007,0.000163,15.70875196
49,STARLINK-11601 [DTC],11601 [DTC],363.53,43.0017,0.000272,15.70874410
49,STARLINK-11688 [DTC],11688 [DTC],363.53,43.0033,0.000233,15.70874161
49,STARLINK-11641 [DTC],11641 [DTC],363.53,43.0009,0.000299,15.70874040
49,STARLINK-11627 [DTC],11627 [DTC],363.54,43.0005,0.000252,15.70873886
49,STARLINK-11584 [DTC],11584 [DTC],363.54,43.0003,0.000129,15.70873693
49,STARLINK-11732 [DTC],11732 [DTC],363.54,43.0014,0.000127,15.70872663
49,STARLINK-11533 [DTC],11533 [DTC],363.54,43.0013,0.000234,15.70872383
49,STARLINK-11590 [DTC],11590 [DTC],363.54,42.9987,0.000160,15.70872025
49,STARLINK-11675 [DTC],11675 [DTC],363.54,42.9979,0.000119,15.70870941
49,STARLINK-11597 [DTC],11597 [DTC],363.54,42.9990,0.000164,15.70870903
49,STARLINK-11652 [DTC],11652 [DTC],363.54,42.9996,0.000147,15.70870800
49,STARLINK-11518 [DTC],11518 [DTC],363.55,42.9999,0.000130,15.70870363
49,STARLINK-11575 [DTC],11575 [DTC],363.55,43.0014,0.000219,15.70870057
49,STARLINK-11431 [DTC],11431 [DTC],363.55,42.9994,0.000043,15.70869778
49,STARLINK-11715 [DTC],11715 [DTC],363.55,43.0010,0.000141,15.70869371
49,STARLINK-11610 [DTC],11610 [DTC],363.55,43.0009,0.000215,15.70869223
49,STARLINK-11651 [DTC],11651 [DTC],363.55,42.9996,0.000201,15.70868795
49,STARLINK-11728 [DTC],11728 [DTC],363.55,42.9996,0.000156,15.70868594
49,STARLINK-11358 [DTC],11358 [DTC],363.55,43.0002,0.000132,15.70868492
49,STARLINK-11605 [DTC],11605 [DTC],363.55,43.0013,0.000242,15.70868431
49,STARLINK-11527 [DTC],11527 [DTC],363.55,43.0002,0.000117,15.70868222
49,STARLINK-11585 [DTC],11585 [DTC],363.55,43.0022,0.000163,15.70868142
49,STARLINK-11717 [DTC],11717 [DTC],363.55,42.9999,0.000131,15.70867493
49,STARLINK-11594 [DTC],11594 [DTC],363.56,42.9993,0.000124,15.70866956
49,STARLINK-11519 [DTC],11519 [DTC],363.56,42.9992,0.000062,15.70866554
49,STARLINK-11606 [DTC],11606 [DTC],363.56,43.0002,0.000114,15.70866009
49,STARLINK-11543 [DTC],11543 [DTC],363.56,42.9975,0.000069,15.70865788
49,STARLINK-11656 [DTC],11656 [DTC],363.56,43.0006,0.000097,15.70865773
49,STARLINK-11672 [DTC],11672 [DTC],363.56,43.0015,0.000161,15.70865163
49,STARLINK-11646 [DTC],11646 [DTC],363.56,43.0033,0.000237,15.70865117
49,STARLINK-11695 [DTC],11695 [DTC],363.56,42.9986,0.000220,15.70864434
49,STARLINK-11521 [DTC],11521 [DTC],363.56,42.9991,0.000059,15.70863546
49,STARLINK-11685 [DTC],11685 [DTC],363.57,43.0004,0.000106,15.70862857
49,STARLINK-11556 [DTC],11556 [DTC],363.57,42.9997,0.000191,15.70862666
49,STARLINK-11505 [DTC],11505 [DTC],363.57,42.9990,0.000171,15.70862269
49,STARLINK-11480 [DTC],11480 [DTC],363.57,43.0030,0.000230,15.70860495
49,STARLINK-11664 [DTC],11664 [DTC],363.58,43.0015,0.000223,15.70859923
49,STARLINK-11550 [DTC],11550 [DTC],363.58,42.9998,0.000451,15.70859878
49,STARLINK-11662 [DTC],11662 [DTC],363.58,43.0015,0.000210,15.70859537
49,STARLINK-11607 [DTC],11607 [DTC],363.58,42.9994,0.000160,15.70858928
49,STARLINK-11593 [DTC],11593 [DTC],363.58,42.9987,0.000142,15.70858666
49,STARLINK-11638 [DTC],11638 [DTC],363.58,43.0007,0.000192,15.70857707
49,STARLINK-11683 [DTC],11683 [DTC],363.58,42.9970,0.000171,15.70857405
49,STARLINK-11444 [DTC],11444 [DTC],363.59,42.9986,0.000110,15.70856300
49,STARLINK-11568 [DTC],11568 [DTC],363.59,43.0001,0.000185,15.70856230
49,STARLINK-11559 [DTC],11559 [DTC],363.59,43.0001,0.000225,15.70854980
49,STARLINK-11503 [DTC],11503 [DTC],363.59,42.9991,0.000189,15.70854590
49,STARLINK-11455 [DTC],11455 [DTC],363.59,43.0019,0.000142,15.70853167
49,STARLINK-11629 [DTC],11629 [DTC],363.60,42.9998,0.000150,15.70852921
49,STARLINK-11667 [DTC],11667 [DTC],363.60,42.9990,0.000058,15.70852913
49,STARLINK-11365 [DTC],11365 [DTC],363.60,42.9975,0.000059,15.70852148
